id,score
e748925b78224068a9b405357c1371cc,577 
c70e781aac034769b72578533eeb9acc,635 
c503e18abb2f40fdac0074b2f6b73910,633 
40b111037e4f48249dc26a19997b3414,595 
f46fcc6a95254a368dbd5a0e712c5c30,642 
6c5208e219994507921265eb1a116f29,612 
88379f9fa5b348228bdc357a3ba8a491,605 
8a6b4e72dcf745ac90c0f8754767f61a,575 
c9a30aefcd6a4356ba5e471f67a980ca,640 
e406dc99b36e4fe5ac0c923d690386d4,570 
c58935cce4244bafb19e47b8a0161a11,516 
e5428cec9e384bf980d9ee53db7bd086,535 
2a4bf198269b4ff9bb4e28874a7994b0,635 
411a8f69f5404fcb8c6057ada60f7984,558 
858a0653dc3a402f96a708dc8682f929,656 
07d55a5c24994421a679d6b64d2508da,632 
4de28f9563a74c749a212041a229821f,652 
ca48e79a46524a2ba4aa71cbfa2c9267,645 
9737208ce6d24bcfae6c02cdaac71ff8,610 
c083f68b5e504ec8bd79d8c65e3113f6,570 
e722f4422bc2445dafcde766588c4a2a,531 
f3c35b3a1bf147eca8f9a1f05802d958,634 
eb45fa7d6e5149d3860318bbc8177d63,648 
dca52d26ecb64d678b13ea5554a96f26,527 
e2e1aec9892d429aa5d3bc8d5c23f4ac,596 
49c70aad75954b8ba664537efb3b2044,600 
cfa52b3c1c8648ca96385245834a1ca5,520 
38e6ea3c6eda43039bc6a7bd38492219,623 
b93d651f3ad34235aae3f80c281882c1,633 
9f997c6b9f804a60b4eac55e5c78f41d,648 
6bf04a25a3c64f1a95031e31c056206d,589 
947237f119954786a6b68b9dcf535377,626 
02a3146127184cb0a92546add3c3ec6b,634 
646f1e01ad8b4b669a091fa0a54f015c,599 
12a87feee34e4447a8c140e5a9c7d5a4,549 
7c02e6c9783d43e19cebc5a73845057d,508 
220a3669036e49879a0c8633806ad83e,652 
6ba2549cabbb41c797cb6b4802f2bee7,633 
f6c76d367dba4e0090931d19c4d55c5f,653 
44e85c5e80b94476b53fe2554314daf8,644 
e01a8f4821254e3db65a7c1dc0eeeab7,619 
a7447f28da4b4b99afa607801c8433f7,637 
878a2dc1c73c40e4bdcf813c220f919e,638 
3c667f1ec5d5469cb5380e6637accfd7,626 
6805d04fccbd49d4b36ee56535de613f,621 
d1c3d3a78a9942ddb62089a34ce629b7,637 
bc1a8fe9738c4b40a57b64f9ccd4b8f5,547 
d1e106f4672e4f819535c998f7c93e7d,645 
e7b34893a35449a68340b9b81a0f22c5,597 
36cfe0834cb14e9ba10d29f5bc426423,644 
1a5ff584f8e9420b94b5a53f9777cfa7,676 
026cace545814757866cc0a8b8b06501,604 
1970531deb1049bdba2283fe3b888fcb,602 
74ba188ee1f44af28ac4c4559414cfc5,608 
f1f4983d406c4deca6287248eb20fbaf,669 
669af1952bc14c6aa9e3d503334293e1,647 
bd2539fea7ec4fe6b92d3b227e58bee2,625 
cced6ab88cf542e68093ec8b0a9e7e6f,533 
93b3350d05834a2091a0f5ceee3c27b8,620 
db0d44ba75f34361b9f736bf087d6b67,618 
5c6f6597465642068d56f7700cde5edd,569 
3a8c664bf82a4982a8182cb6ba443d59,626 
27aabb7f78124865bf7eaf1574894afc,660 
c12fd78d52844fd9aadc25fa8b887e7e,576 
9ba4905f13494f96a2db592baaebd4cb,609 
c8eaf808dc2040baa1ab2e044590cacb,614 
5eedea7a768848668dfe1686a35e809d,557 
12233764d6bb44ee8a6876766727f4ec,602 
c3f37964081843e5bf47d1aa7567ce92,643 
19cb0ce06ecc44fb8b5bae1ec6d62f7a,605 
cdd1380117d74323b3937f891b3b9774,608 
fbe2e4eba4fa435a819b7cdc7d19cefb,521 
9bf2d172519049cd82470a264e2ee631,630 
4468e940d95c41bc9630517ce7ea6e26,674 
11f60bf6fb3048a5ac775a991f858cbc,619 
b94e00a4fcaf485da7af370acde14a3f,591 
e64dba4e40be403791174b765a303af7,668 
71902fc02a5344e195e97321dfef7f2d,621 
05087ce45e66414698b97161380f5c31,551 
2542293f55324f42a904002955974b8c,588 
54f824ffcca24fe6a25e830315f631fe,630 
b87a2f04e84541dfbc32534d55b7b15e,604 
6389b9443a4c4fd8981dad9262a9083c,613 
d47ab22f25084d10ad897f80d38c52d9,635 
cf89453be6cc4d3c88da54c3b555976a,585 
f7c489776c7146bc972036a48fa97162,571 
7869581205514a989b04a44d996ff5a3,641 
0b4122e736644f4ab1c4f8f12ebc96bf,587 
ae32a7f928cf4566a604355a720999e9,549 
83825427d39b4e70a0a7807bfa225b2c,629 
a690acebde424bf88fd386733f17bfed,652 
ca9c479ac7f74716b590b8f564fc109f,645 
03e91592159942bfbe9ecc9735ad047f,586 
803175b6f7b9422f9cb1869251561d12,557 
6beec1425b0346458e1cc461c2d83ac7,631 
624a80501c3344659c9210d7a606307c,639 
21fc6c720b6a45f0860d6aade0c4d318,639 
fd42576f809c4c279985471f49e16ae7,660 
bdb938792cca47f69ef80b909f2a7ac0,662 
2597964032f74b6787c2e1446cc41c7b,661 
b64ecfea8dbb43abb9e3d94228fb3a19,683 
f6d88b2669364917b451c6e2838443a4,630 
a05cddd56d2f4babab7c4bee29c9452f,649 
9aee794eeed2464981d3ce256a23c2a3,620 
b13808fce03642b8b8abeac6ad52eff7,656 
8b652122c10345f0bc30284c3735ea86,608 
a2d08d84ff4545039ad49cfc82ecaebf,632 
84638bd408d84c4da78d2873ac2abbb4,589 
3d54ded6d0d54d2fa6113fc8ad38841c,638 
4560c5fb0af64d5da211c805372e8d8f,594 
307371df4c2c4413875c52941b27c384,593 
ec6e139391b549b29e3f2b3327d0a9cc,655 
74721a7ed1104680a0a32056a3cf0592,571 
55067bba27b842e08cfc323e909cc98d,529 
8643b87be82e4128a944514d80315060,605 
3979588f27154f4eb92f5214a8489d71,593 
b685da13c4004ff6b477d6fed63236aa,532 
34345265e51544ac8aceb05584432228,578 
92773508c9c54970921bf6c64169e66a,662 
b9cd5d8d93474dffbf673d705b55865e,653 
dda60f58c74f42deabf4fd522d43cbd8,628 
ac9faed820a34222b5b776f7eab7ba28,603 
9360731e7057403592fa5f763293ee83,594 
89681313f9774ae58f04b9b309d11c58,586 
2b0674e446d34ff79656bd2d0d8c51c4,646 
5893aa1493ad48238590f023c7c97845,650 
8a482af1299e40ce96a9dc54fb7ed3a8,649 
1737b45737de4ba4a56e4b9694e0bdee,595 
5fe1d5e8925f468eb3abcdb739fc0f38,629 
c99b60464dcf4187bbc0bef09a7f6060,631 
9f76237d341944b5b93ecd5a6035b318,556 
6e8375e6a2de44f78d2bdb16d3401f47,524 
4bd3c76bfc2449b8bd50a4846d5c8fda,621 
a572a2a7cf2e48ebacf377a18fae6640,634 
d119c9a1fc6c466589fe46f1b5c5fb9f,642 
434ae755769b4464bef53b9ebaea7dd3,635 
42db2002567e42998a885b28b0d10b40,633 
6ffe39f9166748dda9b1f6ff7f0ec9f0,669 
f80e2fd61598492d9d73b63e458ae928,655 
4711a65acc124c11b6517f43daad0b93,604 
aa72373aab4f470391e072d088632891,576 
e139d4633ea94c8ebdbba015c95e0100,591 
b28527cf71f04b1ab1cdb6b18ab2259f,589 
b0b7e057e2914c37af1333dad4e56472,642 
327587c2f8d54c47a6695dac257737db,589 
246f884eb7fb4dae9a6306db9e68f976,646 
b5b85300eca74997a8253ff660dd7489,611 
4fd9871528fc4220b4e206ac5149da81,658 
e8b30dae1a124666a191d6a71a348d9d,615 
d91d7e27ea9d46349578412fcb166176,612 
9c58b8ac97b7419d852501d7698d6d30,645 
bdc6b6499e9441288430d27f7c55d61d,614 
fd470ed2f1bf4d2d843597e88e58d9a8,614 
a8983d2ade624b4299b67ff835ec3d51,639 
b86a91643dcb4bb3a1d940d786b3c58d,621 
bf7b68a030b34a578cf0d5199a94886b,666 
5ccc7865b94e4dc6a44bcf183fb3f1ea,585 
5526ee2aa4d54333895190727dea61f5,634 
46cc8e383f854fba9f133538d64e5ea9,659 
25f86600eee54c9cbfaf33c20565a93a,649 
827b4d5d49fb464dab14d23b0ec6a164,589 
1eb43531349a4862ad7316ceb7a635ec,640 
efab1f7096554c5db3b53784dacf1b67,634 
94d73746382449efa24cc16a60797702,631 
904193f81b51468ca1ee412dc17cca1f,628 
22516a416a14429d90f508be84138ea5,653 
e19ebd2a00f64cb79a7eaa595d57d2ee,633 
2596c43cb2014d77a49cec65eec38b06,674 
0688dfa71cde41b999ed0fd7d0493e47,627 
fb71330d5b934efdba487e132e2c894e,636 
0bc98d2e3a774597be72808469116668,593 
354bbfcecdee44dc83e88007e27900d2,537 
aaddb5adc84841d8b51deae3313f566f,663 
4a0131fb01474d6387e9133fb619fa4b,564 
69a956a3518041469dc2f575fc942ac0,667 
a9ef604a1b2b421e9e266701e2d3aeaa,618 
fafbd71a74a140d596272e46d53e7a50,521 
854e875fe6cc454887e16957c19fcfbe,571 
9dd778a2cb324b2094ff4fb0741630b6,632 
f4cbcd7365a844079390f13711979f49,584 
b27fcbbc7a05467b88a41351fb54e4e6,655 
2d164c014cd049c0b2b86d98923ab078,639 
e1df925287a34eaa88249e4259895606,667 
5f09dc584a554ce2abe28be6f65ce9fe,617 
20df20d9a143408ca64e17cef28cf60e,501 
5b7f6d02ccc84f378b6593f33f039d47,616 
d4c44ad53c9449a29b216b189d42be9c,651 
3c3a2d9cb5a64889a83b4a136b31d2c7,549 
960e0a5c6eb34fac8ff16a0a2887c206,609 
4285eb3d1f8542178981af165f9a1d35,640 
8c0cd74cb667466f9c853898a345e4be,661 
4e4528eb01c3414d830862e27b14004c,668 
4cef31150b34484390b8b7a17604a3bf,580 
290a7df4214d400fb1e03c5142d79d20,575 
881804b5df8845029e6caa325c9a0437,625 
5ef5f35c92ed4277a925a78e68503508,594 
4fce0e9ec0c146448bb3f6b525308767,640 
5a930a99aad340d1a748bb1e29337ebb,573 
dac0f3c70f5648b18859b7c28dd7a2f7,585 
5d25e2e5ede9430eb70246f335e59739,592 
6d2ffe192e1749819777c37ecaf71882,636 
e95489c5a0b54b27aa6b060259ee3467,622 
a1ac211223ee4f688cbca2190a652571,631 
e4d9ba6d5a5c4bc2ad8bd28c073d4259,588 
e8b313977676405db4d9bc3ae0498d26,574 
4a0bec122ce542e5915b89018587b954,602 
e20b3360209f4e658e2c48e282a97d92,659 
a749214aa7bf40d181e4e749f199d57c,660 
06086ae3374f4cd9ae8c0b5f8c82614e,581 
2f8fbf2e229546cc9e4dc5bcdd490e6a,618 
f8a1dedb103448a88b012626b3f4b503,643 
dd98fd4c462f411597105bc8f5feae65,599 
90d12ec86cd04bd19f1bcf0953a1d4cb,646 
a00ff6c1b2bf4490a955eb78fcffeab1,603 
921b18e9db23441e8975c669391995fb,606 
327dd2f1e7614ef18dcf41177867dcf8,620 
acbd1496f0de424e829ef52726d0646b,569 
e5092e73edad49e38cbc1bf69ce73927,663 
c6501197e6ef43e6ae7aea4830f1de25,596 
910d3aa44abf4bba97362dfc7981fd28,563 
3741f5955f234cf7bb5b2a9a97bb3cf1,651 
be38dd03bf3e40e5b5b02b9fbff477e9,588 
09a6aa5e3b3b47d0ba1c58caec09f37d,654 
5262483a153147cdae5a1eb4041fda2e,661 
73ce9b9966c547028d1595ed9f84db13,637 
c23e8c2bc14c43cf958abff3ecc1937a,637 
c662402e79ad499499612979d956fef0,647 
0bf32e0d7e8046baa8597beef421104e,602 
ac69bcd00ffb4c68b560837c94c24e69,529 
33aebd6f30684a7184e698063f2b0cec,630 
e477b6076aea45feb9831271da7156ec,651 
07b26faf48784639a1db7d9c83df1ef0,648 
28bd91fea2b44b20a425169c12f54fb0,633 
a00f1e6afde94bddb99943e5e4ca386b,634 
30d2b6a8d94b404ba211f80eb69e74a2,628 
90004cb340e1438ab5136d3104106701,615 
2641a5f19c614260bccc9a7903d114f1,603 
cc59b7c92ffd4e27ad3077bdab5cfc06,636 
1dda46e25ad04967acbc8abf75ce1b03,619 
80637646c17a46a9921cb23cb7587886,609 
dcae00c366544204a8001b897e920a56,644 
afa8d2d752c942878d8b20797090c4fe,621 
3daac46e96b54871a368afa4d101a6ab,648 
8788ba4eed9e4c578fcb221f35a814f1,613 
7c99692544ad4d4e9750c18487c23891,589 
a9c3cce5aff14f15b1709b3ba2ba2b2e,574 
7b11fdd7275445d6ae47ab50075e3874,636 
f316b4d86e7f4777ac6c71def785792d,614 
4580109a927a4caab257072b117eb393,597 
1ac1b51bed7946328c02a4203b0a3f10,655 
ce029acaebc34aab9574c411570d0cf4,668 
e704f8b63acb4a4498b6e675fc65b505,589 
e8749aeaa42d49d3b629833d91f76255,549 
f2c460661d4f433c812ff63e8271a5b8,609 
6eb256b6db8f49d999190315a0b3266e,579 
2532a11f789d4925a640150cb0637636,647 
da86c4e2a4da4106bd57d074f16379c4,647 
9f706603ee4045aa89f61d1165494645,686 
25fa9bfa3643483d825675eac0ddcd75,648 
458087b243d349979e1883595664261d,654 
d0ea363a26df417580fe298bc7230c09,598 
19aec2945fa64ce38cb28dbe4fe076eb,649 
b0a6ed77682841cfbd120126659f925e,641 
9514c5c878a24ded8afe536909e5da4d,662 
b559eaf3c9ac43b19c5fcef7ef845673,538 
1fd4ab3dbc0445c392b8e36e5916fd9f,551 
defaf8e75a47439f8d17e01e92515a15,674 
eb67345e7e7c4521bcbfbfb1e468f165,623 
003833391a84455ba6a0b6717f61595b,657 
0316bb71e28d4f2ba9be65519690714d,569 
c9a87a1482924dcc8999c004ca67bba3,611 
870535789d7a44b0baff00f67e3887b4,616 
49f0280e1b5d460cb68a60bbc7458b1c,642 
99e7965da7fa4081885873d6fc245de1,651 
5ccccc81145a439c9850582a6ff2944e,661 
a2e2e05028cf4f368473ee6b0966364b,660 
655a76a9c5d44f0a82f17121c9a77e06,596 
5023165e02c849e3b5c4ca5922677925,560 
123a31525c2a469d950dfbec425e08c0,668 
84b7848186184309b2b91d6761f36ba4,626 
e03c690ffeda495bb7e50cc1b521a9c5,623 
137fe78b3e394c80bd5fd642f2d6b7ae,595 
d447828af51f44e588812544b9dda32b,638 
2b864178050343849175654865b4b26a,625 
3b9009c7533f460bbe17718ad2f73c51,642 
094abc91622342acac70465e41e2eec4,621 
de304eeba89643b2afb8a30fa2492048,669 
400ced08a49045e88b8d55095ca96cd3,621 
bc09fdac51d34fe4a7244911a2080ab0,555 
68b90769ff004dcb9f8df118ebde4e62,630 
9fa84aef8b9c487b981f431270516ea1,538 
c5104d4acad2412dbfee4ddca546ff25,625 
ad5f798385954504adce9334aefedf98,579 
4a65e740fbf842fb98346da228184dae,665 
8b8ebf196f2f462090b895dda09c277c,637 
a6512533cfa94650a385416ee0368cf7,556 
ab7fa101e234428081359e164871b154,628 
edd15aa7c07b4374b98645e4084fc845,666 
2d3c7e0031614b5abff766983c4bd65f,587 
02cba906c1e54c19aa7e6396b48b211f,632 
2ba20d073de443838243fe52ae3ca9b0,644 
cdbafe6c626b4d5ea7c261a7af6743ba,577 
ac541f4e5c01434d9448530ed03e86d1,625 
fbae692820334f649f16bf0e4d36366c,602 
d7ec10e3865d45b4baadfdee792c8486,624 
86ac67521eef44468f42d17389392474,650 
1553950ca20e4e0883f38153cc3c8808,646 
9df8e86d52804bf3b599345ba75d5c42,613 
0e43ae60e0984d758a976487803427a8,585 
32c6b35e85174d439f12144df79a2ed6,638 
4cc4057fad144db5ac6f313bb6b0cc6b,665 
ba45416d5c9a413082aff3e3c60a1620,644 
709e210e7f014c22aecd6746516a9b3f,635 
22a0ede5559d4f54938a2cde6b7707dd,671 
e81c1e586871416fb159b94444d0ab23,630 
bab9d64871244bf3a5fae442be68ad96,640 
e15dbfd70f20454d93813416ac87faed,633 
2346af24da6e4125a4a4281dcef3382f,651 
7f3f65007b8d4b1da1a1fd23230469fe,648 
48a21ef2763f474d94b463b64da951e5,671 
a39bf2a9080346968838c901e5dbf99d,669 
bfcbc2b72d9241a39be13b0463d61273,585 
5f9b25c2086c428da623e5ee49b9a3ee,648 
03568efac9574ce0806c33b718e459f7,628 
51eab9e889ac46bcb8f1c82b3eb1455e,643 
09a1fbb5737b46f08c54f31b00545afc,618 
c8ac21cee3db461d8747924e02c7d8c8,615 
225dbd9c5dcc4f3792fedb0f4545797d,641 
0d6194802b0046008a67f9a68137c02c,650 
0b96400a39a94b1fa92afb2c27944ab3,645 
83a535270bd647b5b979e7b05142a294,668 
756e38dc9f2042d58e12666fdca5004a,545 
6de5134037114a78928dd6d11d327b56,636 
4fcdecf9375342bb91231102c7fb3d52,619 
e6ed461512f04305b938b41c484db189,628 
1228cfb2d0f245a0a0d372a6041cb865,624 
064a8a4d9a954a5f926bf127bdb4bf48,579 
cd81bc205f6640a1981a84fe395e2507,665 
de69f5d8456b449bb1a66a3dac4ae7f3,667 
c4e399100ddc4de5b7559a87e50bcbab,665 
b5c2e26c4ad047309da1e794e9e93263,650 
386a1a3972a7420f8a25b7ad92306071,591 
5fc23d5aa6304417b3771feff04d9f4d,624 
b42f0ecd0064453787fa85251a24efa9,617 
5cd6a09b5a6a4a788a88f17238ff3a11,625 
7a4bf7e4302c45e5a79df91ff4acda66,660 
39aeaf80efaf47b7a2a741eb85eb2024,594 
f0c103f4d01c490da3af1faf7cacc03b,639 
3de7c7048eb54b4c805cf5e0cd04c8f6,638 
c481c4e3b1864a3b965de24bfc6bd4ce,626 
54347e35a89a4c878a956dd070611539,632 
8d281715e18d476abf75b4e1b2239abc,595 
a283e68573c24b3e91b2343c2619f63f,684 
4b68c3e2aa5b4141bd97ed9ba4b8c4b3,653 
c0eb21b20d364fa496e532902e240edc,625 
e66ecae364894a9ab06c633b9596376e,584 
852e6039ec944c16bb38b2dc623a296c,662 
2b34199125ea4629a8df7a60a8717616,548 
1fe0c004ae974a4a9e73817dca04ac96,623 
b78877324df84bfbbabe3c1b5b2b279c,623 
4497f19ffe89402099523d011893547c,520 
7d47ed9e79704216b7fc7e1ec6b684f2,653 
454f2e2aa1eb4247af78282327190559,677 
cdcfb86d594d4156b645398eff3a1d5f,657 
9ec7e7ffe0944ef19e4724d6cde7c338,529 
82d97368f93e46b8bceed482c296030b,587 
5b549b0694d4436da949f1f7011c2d66,644 
f2419b824d4242ff96057fa460a6d96b,614 
f9a79a5999334891bb6315edc60d0118,643 
d8a2dcb3f7944de5833f945030c2c49b,626 
8be7d7c09fab41a7b9c285dbc3658ecc,641 
4f3542e41cff44a8b2ba8d384096fb61,540 
710a8c82b0c44ca9be4841bb40e164e9,558 
162721a456904f5bad15df19e3bc4a68,641 
c0f810a9d1fd430bba1d73f4072255b8,562 
a17ffef5ec90435eb30eb82bc6530f3c,649 
7572fbf85b7d4a808013fe06c6950660,652 
581d024dfd294a6698dc44183e8deb80,654 
a89a0a9822e74632abcc512ea31edb58,642 
2ccf39cea4ec4be7974e183a400127da,668 
a1d0adb3f50b48b8a802858b2ca81e48,641 
1ca955a537b24927aa0259845a578d0f,614 
e1b92693f67341a5805fa69fc4f17832,620 
c74153a0337e408a9112402dae7017ca,645 
e061f8f2f3784a638fab505311daf402,587 
78df276646f24af0a56386323215bad2,581 
9bbf938eb7fb499ba3dfb52b05b40a3d,663 
2f7f930f96304ae583448e585945e6d0,638 
485ecf8ea5ba4c37854b8d4dd6e759a2,630 
d3136ab40c624951880df5160aac145a,592 
b0a3bf358bdd4b49ba7ecd3c7ffff2c0,598 
2f1619d499f14c66bcebe19a12444dee,575 
7d5c4d106b0b410e8b3074b49eb26252,632 
ce348eb1deff40d2a605ba68d34bdc74,642 
698c9f6cdb034cd9970b1cbc128b5186,612 
69f6db5e0954408a971d699bb9a36c46,670 
deffcf41721043c6b8132b322fe1f1f9,503 
66424c83d7ba4250a40bdb0a02071881,616 
3b676c6fe11b49f7ba1b96b38fa1e275,624 
d58929256f5543e689c3ec16df1667ad,510 
9fe4f95ab6bf4205a7e55b0297af6d6b,612 
f6aad347d2714f198282f3bcad046d84,519 
babb916dcd224613a9dcc34593d0ba19,640 
8d5db51a06bb44f89a7b7af20bb166bb,668 
4104d26c199c4dae8e2278d586748549,665 
e3686b6fbf474a9db454018aefb92e45,605 
9ae4c79ac6154d90a93124245652f279,634 
b6c9fe0c27f54c42bae2f2733c3fe23a,620 
25a92ba41737448d861a80beb19210b3,575 
2425383dcaad4f6882ff55997e63b8fa,631 
016cbf1b1cb24cf0bdc0a1f7c2f70e5b,622 
b514dc4711154481b97a022a87dc4bab,500 
3b1d63184b85405c8cca585c782614d8,607 
010a75d9281c4630bf4942cb9a17b8ab,610 
216c80ff98d640c9b50ca1af9f2c8a31,651 
b4b42d2a42ec4ba2a662e0e842f24513,592 
14b899645f7245d89861b3db5d1cd564,531 
d67cd1ccf03343c9a69c113863fcb12a,644 
048c7f47d7844d808295f503556070d6,663 
5fe3dbf4da484fda9be5025ca6bdd1f0,653 
9065cec4316346c4ac00f3569d1e3629,655 
95a430514e6b42b98b8363ed6fcbca06,595 
1c3d4f94403947e3bf4d04f5794200bf,626 
7a75f1b6d39e47daa91393a6489a9ce0,599 
9e60911409b74888abb8699b930b11fa,584 
e3cb45f65645467f8a661b2434ea2b12,590 
3ef60e56c45546d3bbdb6689915c09f3,634 
8a1784353a2949dea94009a6d12afdee,600 
b7fc20e32db246c0981f64ca39bd874c,574 
1207032a76954879ba1c1391e6422505,571 
0e6f457758e24bec8484e3b582d78a83,629 
dc437b881d844c2091f2e120c2dd36b8,668 
9730fb80c86a4ff0a5309a0bce5a9bb9,591 
d8cb9ed799704fada13ba4f7a34c021c,574 
04654a64e3a247a683e83c5b5ecf3938,614 
a27b7fb58ff0463081385d5b58d23b4b,645 
2ba67741acd5424db9da6a991ebdcea0,633 
03d4962e8e7742208c15ca71d65eeea8,643 
b4b6be722a3145f0ad5ea475e8aadc90,625 
dbeabcb8e5114296a8b0d6487fd80f09,589 
f804e434f5f84a718fa0127dfd5d8b2e,635 
db338873531341f4bd4f07d3bb7866d1,635 
a050791c48c442f3b1f674bf7cc3f4d4,658 
2da41571a1344568971ca6a985de9697,656 
032c4e0616a84f858e321cc3284db7b3,660 
500c53d8638f416ba51e92f4251d6334,655 
729dd97794804760802b58639a11fcd7,657 
eaf5f0cc871a4ab284f6acf3b2199b63,669 
478e394ee4ab49a4a5c85cb6ee76aeae,552 
b8be8efc15e444048544d0e11537d6bd,625 
ac39b63aff6d4eb78160b703c9153663,602 
9ec5efd294da4db3ad291f2c628b9e36,629 
23e44f7d776c45cc85e02c1164ccc7f9,541 
18235d38cf124cf9b13123595f3034d1,634 
8e769db399784ab9998267f7d09f36ed,642 
212fba99ba8141f4a891fe0c9f4cd7fa,521 
e4dc08ca96e146ad84da9ac73a1314b3,647 
f410cefde87d4cd1acd49b05c90680bc,595 
376ad89e66db41aeb2d9eee44bad8d03,671 
168813cb498e4dc2b49b661ddf4688e2,625 
671d7f32bb2b40939ec082395219803b,663 
5347d9a3e9bd4b96abc7c30080869766,612 
6c674ad8d9114447ab9b8264c129814d,656 
f496e2de633545b7b90c1c9d3e161e0d,574 
395c0cefe49f4857ab6ffe7edc8b3908,628 
9ec3766eb55c47dfb93e4d663234d634,620 
3fbbe2d3342a40e7a15ccd057cc22cfc,630 
7a0196bb227c42819dd7a28093aa756c,634 
2ea9d840f05544d49c8f78f0319336e5,568 
ba420ad454784771b27d82f70aa93fa1,571 
beec2daedb8e4557868b5c3f226f8d70,638 
5ccd19686ebf4126bcbb469599cab577,639 
efced371252c4b949843ba8fc006176c,533 
826ba40cd3b44ebe86902f21017984d7,581 
a70f9750a17c45be93ae34b907e09232,614 
017697c1eae74ed581089b5289a15f28,615 
cf2beba8a90643f1bbe002e098921646,567 
299d3b30835049beb8aa6eb9f5531154,581 
8af3eb11673e480d8e547ab8ad07ed55,627 
e2b082a3c9084c6aabe7c75d11719a53,509 
fa2dc15e6c7b43b58eb7147f1ab9582f,612 
a06363850cb449cb8061afcd57a9f602,637 
9cbe65dab27b43e8b67956977ef8c679,582 
d3adc3d8fe6b4976bbbc6d04cc8e0daf,615 
b674e4b6368742ca9031ae381471be51,577 
3afc6c8b62ce44a78e74f5e5d206178b,618 
befc0762137d4e6a9b445dcd41b4a03f,622 
9a9eb12944d949d9a0721535eea1e1a1,636 
71702fd76be647439a904f21aab8236d,634 
3a17be865a174de5a2f8cd1766424b73,651 
e1c6ec6ed3e44414a709857ca54ac21d,648 
2a23d8abc2204c6981352969583e52e6,609 
a433d23a465a48119ca3a61bc35293df,598 
d1eae2fcb0874806923b7f41cb60aef3,623 
2d70736b37094839a0ea564fde29e783,654 
77a5fefbf401442985d07b2e03aa07e8,635 
e1e3b44aaf874dd69e262a8e1205d666,604 
cf581d0efe8a4ba08fb9dd7de7ffa7d9,653 
30ae70d78ac24155b87d3b3dd5d6896d,505 
c774b20b9315402fb1345ac04271e89d,633 
8a0d9b4f485b47f6b059694493b7cdfb,539 
9f3eb5b7a0bb4cd0ad20d86e43daa921,598 
5375c7c6c14a45389cfa3efdecbfedb9,577 
5a6d2e850f974233a2362989a6784137,639 
437a87a71d6447999c031553fbb62abf,619 
4073de10357d4ef58d5df55b6a9cfa8e,601 
f3118fb778d9438896989aee44ac9ac2,635 
8688f0a9a41f4e8ba11a4b47ced493c4,513 
10095d53f67c4109ac5207ee2557fb78,618 
bbf443728cc244e98721908fce5022aa,616 
8a137c12b4874f7cac26cefbbdc9a308,586 
b10a539970bb4d179e6424d33b6315fd,650 
46b67947c0624334aec7de988974e402,575 
aa039ea08ce64736b112e85823c8026e,659 
b3cadc438c3943d398c0453f75c9765e,620 
9cf7de062dfd42fcaa9aa1dd1bdda9bd,576 
e08cced5f6bf464caf291b7630399567,619 
b11f8c240cea40a48ac233a4744f7209,627 
c2127a48253d46dcbcc3ed9459fff836,660 
592aa8b6133e44acbe05c92a1b59d52d,648 
aee252bdcdec4b208ebb74a2db14b5a8,694 
5a2c7bcc0ee640e28038cd872a55390b,527 
285fc7041bc44a51a43b92fd67eb63a6,649 
6113979c19bd4314a8aef3a6296d808b,651 
cca890c13bbf40ffb9ded4e3163c5bf5,550 
1a129d6488e3464ab2a15c7827285197,522 
3489c71605964045bf8c5d6ca18a2faf,620 
91c00218b87640cb8d17b1200793e3f0,609 
569ccf51c7a748ebb717d10d9dbf6749,660 
21371a1aafe8441090f7bd5e73fd3c11,581 
0aecb00111f74a1c8e097d54e540fed6,665 
f092625dc9734a738cbbcc6636dcb5c9,578 
35cb6ec6fb6a46bf9673fb9c05e885ca,527 
77c7f48d2e6f4b31818542da74a3817c,607 
4ab4b50500aa460da8bec762c7e564b3,681 
cf04ff2d567e493da85130b83c60f11f,623 
9800f9a01aec4e4aa1a80673fa6dfb64,606 
c6c78cea583a4797b497fcae9addac21,631 
c28d75e3b19f49ce8374ea84914faf18,612 
c7b9abff79ee463d89ec41581500315c,519 
7e9b92f5a651477a921cc5d264b8f5b6,619 
f9609a0610164e7d8391c0cd416832cd,651 
c9544c59ae2d475eb6fedc40ec19c42b,592 
6026fcea99b04aec8ad28abb9ed97e2c,626 
41a4c93b2ca6402cb144a5e89614ea78,630 
26af70d8bde040a5b6111d9f5ceb8e6b,655 
b72d4222d2c94957824f19ae797784c0,564 
2a1dc8fafb0043d1ae56657d74aeb06d,637 
0e8c8f044661401bb2c426326754364c,625 
7f6827a58216408f88f8a653668dc701,549 
d6e881bd29c141cf9d4699c5ec19eb85,636 
92b889dbc9864b44b6f81279f6ef7199,570 
10e6fb465153493aba6cc60820cfbae9,578 
b85e6a8f8a8043b6b3b18e2cdd31d03e,634 
f4dba847f64c43c2af3cd8ba676eab90,540 
c0189bd02f7a457cbf84cc9c915b1bf9,622 
85c5907ce3ba4934bbbc6d2b52e2767f,584 
bd37f453b3ca4448955f0e3dd9ad4e19,654 
1a28cb72386b47079addaeeb6dd7b8e2,629 
ad5dd4908c584b92b0a382a47e2bc77d,672 
5d1b8601e56e4b2a9c3ef527bf55ef5c,623 
51e9f7487cf447f7ade5bbd4e733fea5,611 
